DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,DocType Action,
DocType Event,رویداد DocType,
DocType Layout,چیدمان DocType,
DocType Layout Field,فیلد چیدمان DocType,
DocType Link,پیوند DocType,
DocType State,حالت DocType,
DocType View,نمای DocType,
DocType is a Table / Form in the application.,DocType یک جدول / فرم در برنامه است.,
DocType on which this Workflow is applicable.,DocType که این گردش کار روی آن قابل اجرا است.,
Doctype,DOCTYPE,
Document,سند,
Document Actions,اقدامات سند,
Document Follow,دنبال سند,
Document Link,لینک سند,
Document Linking,پیوند اسناد,
Document Links,پیوندهای اسناد,
Document Name,نام سند,
Document Naming Rule,قانون نامگذاری اسناد,
Document Naming Rule Condition,شرایط قانون نامگذاری سند,
Document Naming Settings,تنظیمات نامگذاری سند,
Document Share,اشتراک سند,
Document Share Key,کلید اشتراک سند,
Document Share Key Expiry (in Days),انقضای کلید اشتراک‌گذاری سند (بر حسب روز),
Document Share Report,گزارش اشتراک سند,
Document States,وضعیت‌های سند,
Document Tag,تگ سند,
Document Title,عنوان سند,
Document Type,نوع سند,
Document Type to Track,نوع سند برای ردیابی,
Document Types,انواع سند,
Document Types (Select Permissions Only),انواع سند (فقط مجوزها را انتخاب کنید),
Document Types and Permissions,انواع اسناد و مجوزها,
Documentation Link,لینک مستندات,
Documentation URL,URL مستندات,
Domain,دامنه,
Domain Name,نام دامنه,
Domain Settings,تنظیمات دامنه,
Domains HTML,HTML دامنه ها,
Don't Override Status,وضعیت را لغو نکنید,
Don't Send Emails,ایمیل ارسال نکنید,
Donut,دونات,
Download Backups,دانلود نسخه پشتیبان,
Download Template,دانلود الگو,
Dropbox Access Token,توکن دسترسی دراپ باکس,
Dropbox Refresh Token,Dropbox Refresh Token,
Dropbox Settings,تنظیمات دراپ باکس,
Dropdowns,کشویی,
Due Date,تاریخ,
Due Date Based On,تاریخ بر اساس تاریخ,
Duration,مدت زمان,
Dynamic Filters,فیلترهای دینامیک,
Dynamic Filters JSON,فیلترهای پویا JSON,
Dynamic Filters Section,بخش فیلترهای دینامیک,
Dynamic Link,لینک پویا,
Dynamic Report Filters,فیلترهای گزارش پویا,
Dynamic Route,مسیر پویا,
Dynamic Template,قالب پویا,
Edit,ویرایش کنید,
Edit Values,ویرایش مقادیر,
Editable Grid,شبکه قابل ویرایش,
Eg. smsgateway.com/api/send_sms.cgi,به عنوان مثال. smsgateway.com/api/send_sms.cgi,
Element Selector,انتخابگر عنصر,
Email,پست الکترونیک,
Email Account,حساب کاربری ایمیل,
Email Account Name,نام حساب ایمیل,
Email Address,آدرس ایمیل,
Email Address whose Google Contacts are to be synced.,آدرس ایمیلی که مخاطبین Google باید همگام سازی شوند.,
Email Addresses,آدرس ایمیل,
Email Domain,دامنه ایمیل,
Email Flag Queue,صف پرچم ایمیل,
Email Footer Address,آدرس پاورقی ایمیل,
Email Group,ایمیل گروه,
Email Group Member,عضو گروه ایمیل,
Email ID,آدرس ایمیل,
Email IDs,شناسه های ایمیل,
Email Id,آدرس ایمیل,
Email Inbox,صندوق ورودی ایمیل,
Email Queue,صف ایمیل,
Email Queue Recipient,گیرنده صف ایمیل,
Email Queue records.,رکوردهای صف ایمیل,
Email Reply Help,راهنما پاسخ ایمیل,
Email Retry Limit,محدودیت تلاش مجدد ایمیل,
Email Rule,قانون ایمیل,
Email Sent,ایمیل ارسال,
Email Sent At,ایمیل ارسال شده در,
Email Settings,تنظیمات ایمیل,
Email Signature,امضای ایمیل,
Email Status,وضعیت ایمیل,
Email Sync Option,گزینه همگام سازی ایمیل,
Email Template,قالب ایمیل,
Email Threads on Assigned Document,موضوعات ایمیل در سند اختصاص داده شده,
Email To,ایمیل به,
Email Unsubscribe,ایمیل لغو اشتراک,
Emails,ایمیل ها,
Emails will be sent with next possible workflow actions,ایمیل‌ها با اقدامات بعدی ممکن در گردش کار ارسال خواهند شد,
Enable,فعال کردن,
Enable Auto Reply,پاسخ خودکار را فعال کنید,
Enable Automatic Backup,پشتیبان گیری خودکار را فعال کنید,
Enable Automatic Linking in Documents,اتصال خودکار در اسناد را فعال کنید,
Enable Comments,فعال کردن نظرات,
Enable Email Notification,اعلان ایمیل را فعال کنید,
Enable Email Notifications,اعلان‌های ایمیل را فعال کنید,
Enable Google indexing,فعال کردن نمایه سازی گوگل,
Enable Incoming,Incoming را فعال کنید,
Enable Onboarding,آشناسازی را فعال کنید,
Enable Outgoing,خروجی را فعال کنید,
Enable Password Policy,فعال کردن سیاست گذرواژه,
Enable Prepared Report,گزارش آماده شده را فعال کنید,
Enable Print Server,سرور چاپ را فعال کنید,
Enable Rate Limit,محدود نرخ را فعال کنید,
Enable Raw Printing,چاپ خام را فعال کنید,
Enable Scheduled Jobs,فعال کردن کارهای زمان‌بندی شده,
Enable Security,امنیت را فعال کنید,
Enable Social Login,ورود به سیستم اجتماعی را فعال کنید,
Enable Social Sharing,اشتراک گذاری اجتماعی را فعال کنید,
Enable Two Factor Auth,احراز هویت دو عاملی را فعال کنید,
Enable email notification for any comment or likes received on your Blog Post.,اعلان ایمیل را برای هر نظر یا لایک دریافتی در پست وبلاگ خود فعال کنید.,
Enable in-app website tracking,ردیابی وب سایت درون برنامه ای را فعال کنید,
Enabled,فعال,
Enables Calendar and Gantt views.,نماهای تقویم و گانت را فعال می‌کند.,
Enabling this will submit documents in background,با فعال کردن این، اسناد در پس‌زمینه ارسال می‌شوند,
Encrypt Backups,رمزگذاری پشتیبان گیری,
End Date,تاریخ پایان,
End Date Field,فیلد تاریخ پایان,
Ended At,پایان یافت در,
Endpoint URL,نشانی وب نقطه پایانی,
Endpoints,نقطه پایانی,
Ends on,به پایان می رسد,
Energy Point,نقطه انرژی,
Energy Point Log,لاگ نقطه انرژی,
Energy Point Rule,قانون نقطه انرژی,
Energy Point Settings,تنظیمات نقطه انرژی,
Energy Points,نقاط انرژی,
Enqueued By,در صف قرار گرفته توسط,
Enter Form Type,نوع فرم را وارد کنید,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","فیلدهای مقدار پیش‌فرض (کلیدها) و مقادیر را وارد کنید. اگر چندین مقدار برای یک فیلد اضافه کنید، اولین مقدار انتخاب خواهد شد. این پیش‌فرض‌ها همچنین برای تنظیم قوانین مجوز «تطابق» استفاده می‌شوند. برای مشاهده لیست فیلدها، به ""سفارشی‌سازی فرم"" بروید.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)",پارامترهای url ثابت را در اینجا وارد کنید (به عنوان مثال، فرستنده=ERPNext، نام کاربری=ERPNext، گذرواژه=1234 و غیره),
Enter url parameter for message,پارامتر url را برای پیام وارد کنید,
Enter url parameter for receiver nos,پارامتر url را برای شماره گیرنده وارد کنید,
Error,خطا,
Error Log,ورود به خطا,
Error Message,پیغام خطا,
Errors,خطاها,
Event,رویداد,
Event Category,دسته رویداد,
Event Frequency,فرکانس رویداد,
Event Participants,شرکت کنندگان رویداد,
Event Reminders,یادآوری رویداد,
Event Type,نوع رویداد,
Everyone,همه افراد,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","مثال: ""colors"": [""#d1d8dd""، ""#ff5858""]",
Exact Copies,کپی های دقیق,
Example,مثال,
"Example: ""/desk""","مثال: ""/desk""",
Example: #Tree/Account,مثال: #درخت/حساب,
Example: 00001,مثال: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,مثال: با تنظیم این ساعت روی 24:00، اگر کاربر برای ساعت 24:00 فعال نباشد، از سیستم خارج می‌شود.,
Example: {{ subject }},مثال: {{ subject }},
Excel,اکسل,
Exception,استثنا,
Execute,اجرا کردن,
Executive,اجرایی,
Expert,کارشناس,
Expiration time,زمان انقضا,
Expire Notification On,انقضا اعلان در,
Expired,تمام شده,
Expires In,منقضی می‌شود,
Expires On,منقضی در,
Expiry time of QR Code Image Page,زمان انقضای صفحه تصویر کد QR,
Export,صادرات,
Export From,برون‌بُرد از,
Export the data without any header notes and column descriptions,داده ها را بدون هیچ یادداشت سرصفحه و شرح ستون برون‌بُرد کنید,
Export without main header,برون‌بُرد بدون سربرگ اصلی,
Expose Recipients,افشای گیرندگان,
Expression,اصطلاح,
Expression (old style),بیان (سبک قدیمی),
"Expression, Optional",بیان، اختیاری,
Extra Parameters,پارامترهای اضافی,
Facebook,فیس بوک,
Fail,شکست,
Failed,شکست خورد,
Failed Emails,ایمیل های ناموفق,
Failed Job Count,تعداد کار ناموفق,
Failed Logins (Last 30 days),ورودهای ناموفق (30 روز گذشته),
Failing Scheduled Jobs (last 7 days),کارهای زمان‌بندی شده ناموفق (7 روز گذشته),
Failure Rate,نرخ شکست,
FavIcon,FavIcon,
Fax,فکس,
Featured,ویژه,
Feedback,باز خورد,
Feedback Request,درخواست بازخورد,
Fetch From,واکشی از,
Fetch on Save if Empty,Save if Empty را واکشی کنید,
Field,رشته,
Field Description,شرح فیلد,
Field Name,نام درست,
Field To Check,فیلد برای بررسی,
Field Type,نوع فیلد,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",فیلدی که وضعیت گردش کار تراکنش را نشان می دهد (اگر فیلد موجود نباشد، یک فیلد سفارشی مخفی جدید ایجاد می‌شود),
Field to Track,زمینه برای پیگیری,
Fieldname,Fieldname,
Fields,زمینه,
Fields Multicheck,چند بررسی فیلدها,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","فیلدهایی که با کاما (،) از هم جدا شده اند در لیست ""جستجو بر اساس"" کادر گفتگوی جستجو گنجانده می‌شوند.",
Fieldtype,Fieldtype,
File,فایل,
File Backup,پشتیبان گیری از فایل,
File Information,اطلاعات فایل,
File Name,نام فایل,
File Size,حجم فایل,
File Type,نوع فایل,
File URL,آدرس فایل,
Files,فایل ها,
Filter Data,فیلتر کردن داده ها,
Filter List,لیست فیلتر,
Filter Meta,فیلتر متا,
Filter Name,نام فیلتر,
Filter Values,مقادیر فیلتر,
Filtered By,فیلتر شده توسط,
Filters,فیلترها,
Filters Configuration,پیکربندی فیلترها,
Filters Display,نمایش فیلترها,
Filters JSON,فیلترهای JSON,
Filters Section,بخش فیلترها,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>",فیلترها از طریق <code>فیلترها</code> قابل دسترسی خواهند بود. <br><br>خروجی را به صورت <code>result = [نتیجه]</code> یا برای سبک قدیمی <code>data = [ستون‌ها]، [نتیجه]</code> ارسال کنید,
Finished,تمام شده,
Finished At,به پایان رسید در,
First Day of the Week,اولین روز هفته,
First Name,نام,
First Success Message,اولین پیام موفقیت,
Flag,پرچم,
Float,شناور,
Float Precision,دقت شناور,
Fold,تا کردن,
Folder,پوشه,
Folder Name,نام پوشه,
Folio,برگ برگ,
Font,فونت,
Font Properties,ویژگی های فونت,
Font Size,اندازه فونت,
Fonts,فونت ها,
Footer,پاورقی,
"Footer ""Powered By""","پاورقی ""قدرت گرفته از""",
Footer Based On,پاورقی بر اساس,
Footer Content,محتوای پاورقی,
Footer Details,جزئیات پاورقی,
Footer HTML,پاورقی HTML,
Footer Image,تصویر پاورقی,
Footer Items,آیتم‌های پاورقی,
Footer Logo,لوگوی پاورقی,
Footer Script,اسکریپت پاورقی,
Footer Template,قالب پاورقی,
Footer Template Values,مقادیر الگوی پاورقی,
Footer will display correctly only in PDF,پاورقی فقط در PDF به درستی نمایش داده می‌شود,
For DocType Link / DocType Action,برای DocType Link / DocType Action,
For Document Event,برای رویداد سند,
For User,برای کاربر,
For Value,برای مقدار,
For example: {} Open,به عنوان مثال: {} باز,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","برای راهنمایی به <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API و مثال‌های Client Script</a> مراجعه کنید.",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com",برای چندین آدرس، آدرس را در خطوط مختلف وارد کنید. به عنوان مثال test@test.com ⏎ test1@test.com,
Force,تحمیل,
Force Re-route to Default View,تغییر مسیر را به نمای پیش‌فرض اجباری کنید,
Force Show,نمایش نیرو,
Force User to Reset Password,کاربر را مجبور به بازنشانی گذرواژه کنید,
Force Web Capture Mode for Uploads,اجباری حالت گرفتن وب برای آپلودها,
Form,فرم,
Form Builder,فرم ساز,
Form Dict,فرم دیکت,
Form Settings,تنظیمات فرم,
Form Tour,تور فرم,
Form Tour Step,مرحله تور فرم,
Form URL-Encoded,فرم URL-Encoded,
Format,قالب,
Format Data,فرمت داده ها,
Forward To Email Address,فوروارد به آدرس ایمیل,
Fraction,کسر,
Fraction Units,واحدهای کسری,
Frappe,Frappe,
Frappe Support,پشتیبانی Frappe,
Frequency,فرکانس,
Friday,جمعه,
From,از,
From Date,از تاریخ,
From Date Field,از فیلد تاریخ,
From Full Name,از نام کامل,
From User,از کاربر,
Full,پر شده,
Full Name,نام و نام خانوادگی,
Full Width,تمام عرض,
Function,تابع,
GET,گرفتن,
GMail,جی میل,
GNU Affero General Public License,مجوز عمومی عمومی GNU Affero,
GNU General Public License,مجوز عمومی عمومی گنو,
Gantt,گانت,
Gender,جنس,
Generate Keys,ایجاد کلیدها,
Geolocation,موقعیت جغرافیایی,
Get Contacts,دریافت مخاطبین,
Get a preview of generated names with a series.,دریافت پیش نمایش نام های تولید شده با یک سری.,
Get notified when an email is received on any of the documents assigned to you.,هنگامی که ایمیلی در مورد هر یک از اسنادی که به شما اختصاص داده شده است، مطلع شوید.,
Get your globally recognized avatar from Gravatar.com,آواتار شناخته شده جهانی خود را از Gravatar.com دریافت کنید,
Git Branch,شاخه گیت,
GitHub,GitHub,
Global Search DocType,جستجوی سراسری DocType,
Global Search Settings,تنظیمات جستجوی سراسری,
Global Unsubscribe,لغو اشتراک سراسری,
Go to Page,به صفحه بروید,
Go to this URL after completing the form,پس از تکمیل فرم به این آدرس بروید,
Google,گوگل,
Google Analytics ID,شناسه گوگل آنالیتیکس,
Google Analytics anonymise IP,IP ناشناس گوگل آنالیتیکس,
Google Calendar,تقویم گوگل,
Google Calendar Event ID,شناسه رویداد تقویم Google,
Google Calendar ID,شناسه تقویم گوگل,
Google Contacts,مخاطب‌های Google,
Google Contacts Id,شناسه مخاطبین Google,
Google Drive,درایو گوگل,
Google Drive Picker,انتخابگر گوگل درایو,
Google Drive Picker Enabled,انتخابگر Google Drive فعال شد,
Google Font,فونت گوگل,
Google Meet Link,پیوند Google Meet,
Google Settings,تنظیمات گوگل,
Google Snippet Preview,پیش نمایش Google Snippet,
Grant Type,نوع اعطاء,
Gray,خاکستری,
Green,سبز,
Group,گروه,
Group By,دسته بندی بر اساس,
Group By Based On,گروه بر اساس,
Group By Type,گروه بر اساس نوع,
Group Object Class,کلاس شیء گروهی,
HEAD,سر,
HH:mm,HH:mm,
HH:mm:ss,HH:mm:ss,
HTML,HTML,
HTML Editor,ویرایشگر HTML,
HTML Page,صفحه HTML,
HTML for header section. Optional,HTML برای بخش سربرگ. اختیاری,
Half,نیم,
Half Yearly,نیمی سالانه,
Half-yearly,نیم سال,
Has  Attachment,دارای پیوست,
Has Domain,دامنه دارد,
Has Next Condition,دارای شرایط بعدی,
Has Role,نقش دارد,
Has Web View,دارای نمای وب,
Header,سرصفحه,
Header HTML,سربرگ HTML,
Header Script,اسکریپت سرصفحه,
Header and Breadcrumbs,سربرگ و Breadcrumbs,
"Header, Robots",سربرگ، ربات ها,
Headers,سرصفحه ها,
Heading,سرفصل,
Heatmap,نقشه حرارت,
Help,کمک,
Help Article,راهنما مقاله,
Help Articles,راهنما مقاله,
Help Category,دسته راهنما,
Help Dropdown,کمک کشویی,
Help HTML,به HTML کمک کنید,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","راهنما: برای پیوند به رکورد دیگری در سیستم، از ""/app/note/[Note Name]"" به عنوان URL پیوند استفاده کنید. (از ""http://"" استفاده نکنید)",
Helpful,مفید است,
Helvetica,هلوتیکا,
Helvetica Neue,هلوتیکا نو,
Hidden,پنهان شده,
Hidden Fields,فیلدهای پنهان,
Hide,پنهان شدن,
Hide Block,پنهان کردن بلوک,
Hide Border,مخفی کردن مرز,
Hide Buttons,پنهان کردن دکمه ها,
Hide CTA,مخفی کردن CTA,
Hide Copy,مخفی کردن کپی,
Hide Custom DocTypes and Reports,مخفی کردن DocTypeها و گزارش‌های سفارشی,
Hide Days,پنهان کردن روزها,
Hide Descendants,پنهان کردن فرزندان,
Hide Login,پنهان کردن ورود,
"Hide Previous, Next and Close button on highlight dialog.",پنهان کردن دکمه قبلی، بعدی و بستن در گفتگوی برجسته.,
Hide Seconds,مخفی کردن ثانیه ها,
"Hide Sidebar, Menu, and Comments",نوار کناری، منو و نظرات را پنهان کنید,
Hide Standard Menu,مخفی کردن منوی استاندارد,
Hide descendant records of <b>For Value</b>.,پنهان کردن رکوردهای فرزند <b>برای مقدار</b>.,
Hide footer in auto email reports,پاورقی را در گزارش های ایمیل خودکار مخفی کنید,
Hide footer signup,پنهان کردن ثبت نام در پاورقی,
High,زیاد,
Higher priority rule will be applied first,ابتدا قانون اولویت بالاتر اعمال خواهد شد,
Highlight,برجسته,
Home,خانه,
Home Page,صفحه نخست,
Home Settings,تنظیمات صفحه اصلی,
Hourly,ساعتی,
Hourly Long,ساعتی طولانی,
Hourly rate limit for generating password reset links,محدودیت نرخ ساعتی برای ایجاد پیوندهای بازنشانی گذرواژه,
"How should this currency be formatted? If not set, will use system defaults",این ارز چگونه باید فرمت شود؟ اگر تنظیم نشود، از پیش‌فرض های سیستم استفاده می‌کند,
ID (name) of the entity whose property is to be set,شناسه (نام) موجودیتی که قرار است ویژگی آن تنظیم شود,
"IDs must contain only alphanumeric characters, not contain spaces, and should be unique.",شناسه‌ها باید فقط شامل نویسه‌های الفبایی عددی باشند، حاوی فاصله نباشند و باید منحصربه‌فرد باشند.,
IMAP Details,جزئیات IMAP,
IMAP Folder,پوشه IMAP,
IP Address,نشانی آیپی,
Icon,آیکون,
Icon will appear on the button,نماد روی دکمه ظاهر می‌شود,
Identity Details,مشخصات هویتی,
Idx,شناسه,
"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User",اگر Apply Strict User Permission علامت زده شود و اجازه کاربر برای DocType برای یک کاربر تعریف شده باشد، آنگاه تمام اسنادی که مقدار پیوند خالی است، به آن کاربر نشان داده نمی‌شود.,
If Checked workflow status will not override status in list view,اگر وضعیت گردش کار بررسی شده وضعیت را در نمای فهرست لغو نمی‌کند,
"If checked, all other workflows become inactive.",اگر علامت زده شود، همه گردش‌های کاری دیگر غیرفعال می‌شوند.,
"If checked, negative numeric values of Currency, Quantity or Count would be shown as positive",اگر علامت زده شود، مقادیر عددی منفی ارز، مقدار یا تعداد مثبت نشان داده می‌شود,
"If checked, users will not see the Confirm Access dialog.",اگر علامت زده شود، کاربران کادر گفتگوی تأیید دسترسی را نخواهند دید.,
"If disabled, this role will be removed from all users.",اگر غیرفعال باشد، این نقش از همه کاربران حذف خواهد شد.,
"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings",اگر فعال باشد، کاربر می‌تواند از هر آدرس IP با استفاده از تأیید اعتبار دو عاملی وارد شود، همچنین می‌تواند برای همه کاربران در تنظیمات سیستم تنظیم شود.,
"If enabled, all responses on the web form will be submitted anonymously",اگر فعال باشد، تمام پاسخ‌های موجود در فرم وب به‌صورت ناشناس ارسال می‌شود,
"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page",در صورت فعال بودن، همه کاربران می‌توانند با استفاده از Two Factor Auth از هر آدرس IP وارد شوند. این همچنین می‌تواند فقط برای کاربر(های) خاص در صفحه کاربر تنظیم شود,
"If enabled, changes to the document are tracked and shown in timeline",اگر فعال باشد، تغییرات سند ردیابی شده و در جدول زمانی نشان داده می‌شود,
"If enabled, document views are tracked, this can happen multiple times",اگر فعال باشد، نماهای سند ردیابی می‌شوند، این می‌تواند چندین بار اتفاق بیفتد,
"If enabled, the document is marked as seen, the first time a user opens it",اگر فعال باشد، اولین باری که کاربر آن را باز می‌کند، سند به عنوان دیده شده علامت گذاری می‌شود,
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.",اگر فعال باشد، اعلان در منوی کشویی اعلان‌ها در گوشه سمت راست بالای نوار پیمایش نشان داده می‌شود.,
"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.",اگر فعال باشد، قدرت گذرواژه بر اساس مقدار حداقل امتیاز گذرواژه اعمال می‌شود. مقدار 2 قوی بودن متوسط و 4 بسیار قوی بودن.,
"If enabled, users who login from Restricted IP Address, won't be prompted for Two Factor Auth",اگر فعال باشد، از کاربرانی که از آدرس IP محدود وارد می‌شوند، درخواست احراز هویت دو عاملی داده نمی‌شود.,
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",در صورت فعال بودن، هر بار که کاربران وارد سیستم می‌شوند، از آن مطلع می‌شوند. در صورت فعال نشدن، فقط یک بار به کاربران اطلاع داده می‌شود.,
"If left empty, the default workspace will be the last visited workspace",اگر خالی بماند، محیط کاری پیش‌فرض آخرین محیط کاری بازدید شده خواهد بود,
If non standard port (e.g. 587),اگر پورت غیر استاندارد (مانند 587),
"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",اگر پورت غیر استاندارد (به عنوان مثال 587). اگر در Google Cloud هستید، پورت 2525 را امتحان کنید.,
"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)",اگر پورت غیر استاندارد (مانند POP3: 995/110، IMAP: 993/143),
"If not set, the currency precision will depend on number format",اگر تنظیم نشود، دقت ارز به قالب عددی بستگی دارد,
"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.",در صورت تنظیم، فقط کاربری با این نقش‌ها می‌تواند به این نمودار دسترسی داشته باشد. اگر تنظیم نشود، از مجوزهای DocType یا Report استفاده خواهد شد.,
"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop","اگر کاربر هر نقشی را علامت زده باشد، کاربر به ""کاربر سیستم"" تبدیل می‌شود. ""کاربر سیستم"" به دسکتاپ دسترسی دارد",
"If unchecked, the value will always be re-fetched on save.",اگر علامت را بردارید، مقدار همیشه در ذخیره دوباره واکشی می‌شود.,
If user is the owner,اگر کاربر مالک باشد,
"If you set this, this Item will come in a drop-down under the selected parent.",اگر این را تنظیم کنید، این آیتم به صورت کشویی در زیر والد انتخاب شده قرار می گیرد.,
"If your data is in HTML, please copy paste the exact HTML code with the tags.",اگر داده‌های شما به صورت HTML هستند، لطفاً کد HTML دقیق را با تگ‌ها کپی کنید.,
Ignore User Permissions,نادیده گرفتن مجوزهای کاربر,
Ignore XSS Filter,فیلتر XSS را نادیده بگیرید,
Ignore attachments over this size,پیوست های بیش از این اندازه را نادیده بگیرید,
Ignored Apps,برنامه های نادیده گرفته شده,
Image,تصویر,
Image Field,فیلد تصویر,
Image Height,ارتفاع تصویر,
Image Link,لینک تصویر,
Image Width,عرض تصویر,
Impersonate,جعل هویت,
Implicit,ضمنی,
Import,واردات,
Import File,درون‌بُرد فایل,
Import File Errors and Warnings,خطاها و هشدارهای درون‌بُرد فایل,
Import Log,واردات ورود,
Import Log Preview,پیش نمایش لاگ درون‌بُرد,
Import Preview,پیش نمایش درون‌بُرد,
Import Type,نوع درون‌بُرد,
Import Warnings,هشدارهای درون‌بُرد,
Import from Google Sheets,درون‌بُرد از Google Sheets,
In Days,در روزهای,
In Filter,در فیلتر,
In Global Search,در جستجوی سراسری,
In List Filter,در لیست فیلتر,
In List View,در نمای فهرست,
In Preview,در پیش نمایش,
In Reply To,در پاسخ به,
In Standard Filter,در فیلتر استاندارد,
In points. Default is 9.,در نقاط. پیش‌فرض 9 است.,
In seconds,بر حسب ثانیه,
Inbox,صندوق ورودی,
Inbox User,کاربر صندوق ورودی,
Include Name Field,شامل فیلد نام,
Include Search in Top Bar,شامل جستجو در نوار بالا,
Include Web View Link in Email,پیوند مشاهده وب را در ایمیل اضافه کنید,
Incoming (POP/IMAP) Settings,تنظیمات ورودی (POP/IMAP).,
Incoming Emails (Last 7 days),ایمیل های دریافتی (7 روز گذشته),
Incoming Server,سرور ورودی,
Incoming Settings,تنظیمات ورودی,
Index,فهرست مطالب,
Index Web Pages for Search,فهرست صفحات وب برای جستجو,
Indexing authorization code,کد مجوز نمایه سازی,
Indexing refresh token,در حال نمایه سازی refresh token,
Indicator,شاخص,
Indicator Color,رنگ نشانگر,
Info,اطلاعات,
Initial Sync Count,تعداد همگام سازی اولیه,
InnoDB,InnoDB,
Insert After,درج بعد,
Insert New Records,درج رکوردهای جدید,
Insert Style,درج سبک,
Installed Application,برنامه نصب شده,
Installed Applications,برنامه های نصب شده,
Instructions,دستورالعمل,
Int,عدد صحیح,
Integration Request,درخواست ادغام,
Integrations,یکپارچه سازی‌ها,
Integrations can use this field to set email delivery status,ادغام ها می‌توانند از این فیلد برای تنظیم وضعیت تحویل ایمیل استفاده کنند,
Inter,اینتر,
Interests,علاقمندی ها,
Intermediate,حد واسط,
Internal record of document shares,رکورد داخلی اشتراک گذاری‌ های اسناد,
Intro Video URL,URL ویدیوی معرفی,
Introduce your company to the website visitor.,شرکت خود را به بازدیدکنندگان وب سایت معرفی کنید.,
Introduction,معرفی,
Introductory information for the Contact Us Page,اطلاعات مقدماتی برای صفحه تماس با ما,
Introspection URI,URI درون نگری,
Invalid,بی اعتبار,
Inverse,معکوس,
Is Active,فعال است,
Is Attachments Folder,پوشه پیوست است,
Is Calendar and Gantt,تقویم و گانت است,
Is Child Table,جدول فرزند است,
Is Complete,کامل است,
Is Completed,تکمیل شده است,
Is Custom,سفارشی است,
Is Custom Field,فیلد سفارشی است,
Is Default,آیا پیش فرض,
Is Dynamic URL?,آیا URL پویا است؟,
Is Folder,پوشه است,
Is Hidden,پنهان است,
Is Home Folder,پوشه خانه است,
Is Mandatory Field,فیلد اجباری است,
Is Optional State,حالت اختیاری است,
Is Primary,اصلی است,
Is Primary Contact,تماس اصلی است,
Is Primary Mobile,موبایل اصلی است,
Is Primary Phone,تلفن اصلی است,
Is Private,خصوصی است,
Is Public,عمومی است,
Is Published Field,حوزه منتشر شده است,
Is Query Report,گزارش پرسمان است,
Is Remote Request?,آیا درخواست از راه دور است؟,
Is Single,مجرد است,
Is Skipped,رد شده است,
Is Spam,اسپم است,
Is Standard,استاندارد است,
Is Submittable,قابل ارسال است,
Is System Generated,سیستم تولید شده است,
Is Table,جدول است,
Is Table Field,فیلد جدول است,
Is Tree,درخت است,
Is Unique,منحصر به فرد است,
Is Virtual,مجازی است,
Item Label,برچسب آیتم,
Item Type,نوع آیتم,
JS,JS,
JS Message,پیام JS,
JSON,JSON,
JSON Request Body,بدنه درخواست JSON,
JavaScript,جاوا اسکریپت,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},قالب جاوا اسکریپت: frappe.query_reports['REPORTNAME'] = {},
Javascript,جاوا اسکریپت,
Jinja,جینجا,
Job ID,شناسه کار,
Job Id,شناسه کار,
Job Info,اطلاعات شغلی,
Job Name,اسم شغل,
Job Status,وضعیت شغلی,
Kanban,کانبان,
Kanban Board,Kanban و انجمن,
Kanban Board Column,ستون نمودار کانبان,
Kanban Board Name,نام نمودار کانبان,
Keep track of all update feeds,تمام فیدهای به روز رسانی را پیگیری کنید,
Keeps track of all communications,تمام ارتباطات را پیگیری می‌کند,
Key,کلید,
Keyboard Shortcuts,میانبرهای صفحه کلید,
Keycloak,Keycloak,
Knowledge Base Contributor,مشارکت کننده پایگاه دانش,
