App Client Secret,App Client Geheimnis,
App ID,Anwendungs-ID,
App Logo,Anwendungslogo,
App Name,App-Name,
App Secret Key,App geheimer Schlüssel,
Append Emails to Sent Folder,E-Mails an gesendeten Ordner anhängen,
Append To,Anhängen an,
"Append as communication against this DocType (must have fields: ""Sender"" and ""Subject""). These fields can be defined in the email settings section of the appended doctype.","Als Kommunikation an diesen DocType anhängen (muss Felder haben: ""Absender"" und ""Betreff""). Diese Felder können im Abschnitt E-Mail-Einstellungen des angehängten DocTyps definiert werden.",
Applicable For,Anwenden für,
Application Logo,Anwendungslogo,
Application Name,Anwendungsname,
Application Version,Anwendungsversion,
Applied On,Aufgetragen auf,
Apply Document Permissions,Dokumentberechtigungen anwenden,
Apply Only Once,Nur einmal anwenden,
Apply Strict User Permissions,Strenge Benutzerberechtigungen anwenden,
Apply To,Anwenden auf,
Apply To All Document Types,Auf alle Dokumenttypen anwenden,
Apply User Permission On,Benutzer-Berechtigung anwenden auf,
Apply this rule if the User is the Owner,"Diese Regel anwenden, wenn der Nutzer gleich dem Besitzer ist",
Apply this rule only once per document,Wenden Sie diese Regel nur einmal pro Dokument an,
Appreciation,Anerkennung,
Apps,Apps,
Archived,Archiviert,
Arguments,Argumente,
Arial,Arial,
Assign Condition,Bedingung zuweisen,
Assign To Users,Benutzern zuweisen,
Assigned,Zugewiesen,
Assigned By,Zugewiesen von,
Assigned By Full Name,Zugewiesen von Vollständiger Name,
Assignment,Zuordnung,
Assignment Completed,Auftrag abgeschlossen,
Assignment Days,Zuordnungstage,
Assignment Rule,Zuweisungsregel,
Assignment Rule Day,Tag der Zuweisungsregel,
Assignment Rule User,Zuweisungsregel Benutzer,
Assignment Rules,Zuweisungsregeln,
Assignments,Zuordnungen,
Attach,Anhängen,
Attach Image,Bild anhängen,
Attach Package,Paket anhängen,
Attach Print,Ausdruck anhängen,
Attached File,Angehängte Datei,
Attached To DocType,Angehängt an DocType,
Attached To Field,An das Feld angehängt,
Attached To Name,Angehängt an Namen,
Attachment,Anhang,
Attachment Limit (MB),Beschränkung der Größe des Anhangs (MB),
Attachment Link,Anhang Link,
Attachment Removed,Anlage entfernt,
Attachments,Anhänge,
Audience,Zielgruppe,
Audit System Hooks,System Hooks überprüfen,
Audit Trail,Prüfprotokoll,
Auth URL Data,Authentifizierungs-URL-Daten,
Authenticate as Service Principal,Als Service-Prinzipal authentifizieren,
Authentication,Authentifizierung,
Author,Autor,
Authorization Code,Autorisierungscode,
Authorization URI,Autorisierungs-URI,
Authorize API Access,API-Zugriff autorisieren,
Authorize API Indexing  Access,API-Indizierungszugriff autorisieren,
Authorize Google Calendar Access,Autorisieren Sie den Zugriff auf Google Kalender,
Authorize Google Contacts Access,Autorisieren Sie den Zugriff auf Google Kontakte,
Authorize Google Drive Access,Autorisieren Sie Google Drive Access,
Authorize URL,URL autorisieren,
Authorized,Autorisiert,
Auto,Auto,
Auto Email Report,Auto Email-Bericht,
Auto Name,Automatische Benennung,
Auto Repeat,Automatische Wiederholung,
Auto Repeat Day,Tag mit automatischer Wiederholung,
Auto Reply,Automatische Antwort,
Auto Reply Message,Automatische Rückantwort,
Auto follow documents that are assigned to you,"Dokumenten automatisch folgen, die Ihnen zugewiesen sind",
Auto follow documents that are shared with you,"Dokumenten automatisch folgen, die mit Ihnen geteilt werden",
Auto follow documents that you Like,"Dokumenten automatisch folgen, die Ihnen gefallen",
Auto follow documents that you comment on,"Dokumenten automatisch folgen, die Sie kommentieren",
Auto follow documents that you create,"Dokumenten automatisch folgen, die Sie erstellen",
Autocomplete,Autovervollständigung,
Autoincrement,Autoinkrement,
Automated Message,Automatisierte Nachricht,
Automatic,Automatisch,
Automatically Assign Documents to Users,Dokumente automatisch Benutzern zuweisen,
Automatically delete account within (hours),Konto automatisch löschen innerhalb von (Stunden),
Automation,Automatisierung,
Avatar,Avatar,
Average,Durchschnittlich,
Awaiting Password,Warten auf Passwort,
Awaiting password,Warte auf Passwort,
B0,B0,
B1,B1,
B10,B10,
B2,B2,
B3,B3,
B4,B4,
B5,B5,
B6,B6,
B7,B7,
B8,B8,
B9,B9,
BCC,BCC,
Background Color,Hintergrundfarbe,
Background Image,Hintergrundbild,
Background Jobs,Hintergrundprozesse,
Background Jobs Check,Überprüfung von Hintergrundprozessen,
Background Jobs Queue,Warteschlange für Hintergrundaufträge,
Background Workers,Hintergrundaktivitäten,
Backup Details,Sicherungsdetails,
Backup Files,Sicherungs-Dateien,
Backup Folder ID,Sicherungsordner-ID,
Backup Folder Name,Name des Sicherungsordners,
Backup Frequency,Backup-Frequenz,
Backup public and private files along with the database.,Sichern Sie öffentliche und private Dateien zusammen mit der Datenbank.,
Backups,Backups,
Backups (MB),Backups (MB),
Banker's Rounding,Symmetrisches Runden,
Banker's Rounding (legacy),Symmetrisches Runden (alt),
Banner,Banner,
Banner HTML,Banner-HTML,
Banner Image,Banner-Bild,
Banner is above the Top Menu Bar.,Banner über der oberen Menüleiste.,
Bar,Balken,
Barcode,Barcode,
Base Distinguished Name (DN),kennzeichnender Name (DN),
Base URL,Basis-URL,
Based On,Basiert auf,
Based on Field,Basierend auf Feld,
Based on Permissions For User,Basierend auf Berechtigungen des Nutzers,
Basic,Basic,
Basic Info,Grundlegende Informationen,
Before Cancel,Vor dem Abbrechen,
Before Delete,Vor dem Löschen,
Before Insert,Vor dem Einfügen,
Before Print,Vor dem Drucken,
Before Rename,Vor dem Umbenennen,
Before Save,Vor dem Speichern,
Before Save (Submitted Document),Vor dem Speichern (gebuchtes Dokument),
Before Submit,Vor dem Buchen,
Before Validate,Vor der Validierung,
Beginner,Anfänger,
Beta,Beta,
Billing,Abrechnung,
Binary Logging,Binäre Protokollierung,
Bio,Lebenslauf,
Birth Date,Geburtsdatum,
Block Module,Block-Modul,
Block Modules,Block-Module,
Blocked,Gesperrt,
Blog Category,Blog-Kategorie,
Blog Intro,Blog-Einleitung,
Blog Introduction,Blog-Einleitung,
Blog Post,Blog-Eintrag,
Blog Settings,Blog-Einstellungen,
Blog Title,Blog-Name,
Blogger,Blogger,
Blue,Blau,
Bold,Fett gedruckt,
Bot,Bot,
Bottom,Unterseite,
Bottom Center,Unten Mitte,
Bottom Left,Unten links,
Bottom Right,Unten rechts,
Bounced,Gesprungen,
Brand,Marke,
Brand HTML,Marke HTML,
Brand Image,Markenzeichen,
Brand Logo,Markenlogo,
Breadcrumbs,Breadcrumbs,
Browse by category,Nach Kategorie suchen,
Browser,Browser,
Browser Version,Browser-Version,
Brute Force Security,Brute-Force-Sicherheit,
Bucket Name,Eimername,
Bufferpool Size,Pufferpoolgröße,
Bulk Actions,Stapelverarbeitung,
Bulk Update,Massen-Update,
Button,Schaltfläche,
Button Gradients,Schaltflächenverläufe,
Button Rounded Corners,Button Abgerundete Ecken,
Button Shadows,Knopf Schatten,
"By ""Naming Series"" field","Nach ""Nummernkreis""-Feld",
"By default, emails are only sent for failed backups.",E-Mails werden standardmäßig nur für fehlgeschlagene Sicherungen versendet.,
By fieldname,Nach Feldname,
By script,Per Skript,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Überprüfung der eingeschränkten IP-Adresse umgehen, wenn Zwei-Faktor-Authentifizierung aktiviert ist",
Bypass Two Factor Auth for users who login from restricted IP Address,Zwei Faktor Autorisierung für Benutzer aus eingeschränktem IP-Adressraum übergehen.,
Bypass restricted IP Address check If Two Factor Auth Enabled,"Eingeschränkte IP-Adressenprüfung umgehen, wenn Zwei-Faktor-Authentifizierung aktiviert ist",
C5E,C5E,
CC,CC,
CMD,CMD,
CSS,CSS,
CSS Class,CSS-Klasse,
CSS selector for the element you want to highlight.,"CSS-Selektor für das Element, das Sie hervorheben möchten.",
CSV,CSV,
CTA Label,CTA-Label,
CTA URL,CTA-URL,
Cache,Cache,
Calendar,Kalender,
Calendar Name,Kalendername,
Calendar View,Kalenderansicht,
Call,Anruf,
Call To Action,Aufruf zum Handeln,
Call To Action URL,Call-to-Action-URL,
Call to Action,Aufruf zum Handeln,
Callback Message,Rückrufnachricht,
Callback Title,Rückruftitel,
Campaign,Kampagne,
Campaign Description (Optional),Kampagnenbeschreibung (optional),
Can only list down the document types which has been linked to the User document type.,"Kann nur die Dokumenttypen auflisten, die mit dem Dokumenttyp Benutzer verknüpft sind.",
Cancel,Abbrechen,
Cancelled,Abgesagt,
Card,Karte,
Card Break,Kartenumbruch,
Cards,Karten,
Category,Kategorie,
Category Description,Kategoriebeschreibung,
Category Name,Kategoriename,
Center,Zentrieren,
Chaining Hash,Kettenhash,
Change Label (via Custom Translation),Bezeichnung ändern (über Benutzerdefinierte Übersetzung),
Change Password,Kennwort ändern,
"Change the starting / current sequence number of an existing series. <br>

Warning: Incorrectly updating counters can prevent documents from getting created. ","Ändern Sie die initiale bzw. aktuelle Sequenznummer eines bestehenden Nummernkreises. <br>

Warnung: Eine fehlerhafte Aktualisierung der Zähler kann dazu führen, dass keine neuen Dokumente erstellt werden können. ",
Changelog Feed,Änderungsprotokoll-Feed,
Channel,Kanal,
Chart,Diagramm,
Chart Configuration,Diagrammkonfiguration,
Chart Name,Diagrammname,
Chart Options,Diagrammoptionen,
Chart Source,Diagrammquelle,
Chart Type,Diagramm Typ,
Charts,Diagramme,
Chat,Unterhaltung,
Check,Prüfen,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Hier aktivieren, wenn der Benutzer gezwungen sein soll, vor dem Speichern eine Serie auszuwählen. Bei Aktivierung gibt es keine Standardvorgabe.",
Checking this will hide custom doctypes and reports cards in Links section,"Wenn Sie dies aktivieren, werden benutzerdefinierte Doctypes und Berichtskarten im Abschnitt &quot;Links&quot; ausgeblendet",
Checksum Version,Version Prüfsumme,
Child Doctype,Untergeordneter DocType,
Child Tables are shown as a Grid in other DocTypes,Untergeordnete Tabellen werden in anderen DocTypes als Raster angezeigt,
Choose authentication method to be used by all users,"Wählen Sie die Authentifizierungsmethode, die von allen Benutzern verwendet werden soll",
City,Ort,
City/Town,Ort/ Wohnort,
Clear Logs After (days),Lösche Logs nach (in Tagen),
Clicked,Angeklickt,
Client,Kunde,
Client Code,Kundencode,
Client Credentials,Kunden-Zugangsdaten,
Client ID,Kunden-ID,
Client Id,Client-ID,
Client Information,Kundeninformation,
Client Script,Clientskript,
Client Secret,Kundengeheimnis,
Client URLs,Kunden-URLs,
Client script,Client-Skript,
Close Condition,Zustand schließen,
Closed,Geschlossen,
Code,Code,
Code Challenge,Code Challenge,
Code challenge method,Code Challenge-Methode,
Collapsible,Faltbar,
Collapsible Depends On,"""Faltbar"" hängt ab von",
Collapsible Depends On (JS),"""Faltbar"" hängt ab von (JS)",
Color,Farbe,
Column,Spalte,
Column Break,Spaltenumbruch,
Column Name,Spaltenname,
Columns,Spalten,
Columns / Fields,Spalten / Felder,
Comm10E,Comm10E,
Comment,Kommentar,
Comment By,Kommentar von,
Comment Email,Kommentar E-Mail,
Comment Type,Kommentarart,
Comment limit,Kommentarlimit,
Comment limit per hour,Kommentarlimit pro Stunde,
Comments and Communications will be associated with this linked document,Kommentare und Kommunikation werden diesem verknüpfte Dokument zugeordnet.,
Commercial Rounding,Kaufmännisches Runden,
Commit,Verpflichten,
Committed,Persistiert,
Communication,Kommunikation,
Communication Link,Kommunikationsverbindung,
Communication Type,Kommunikationsart,
Compact Item Print,Artikel kompakt drucken,
Company History,Unternehmensgeschichte,
Company Introduction,Vorstellung des Unternehmens,
Company Name,Firma,
Complete,Komplett,
Completed,Abgeschlossen,
Completed By Role,Abgeschlossen durch Rolle,
Completed By User,Abgeschlossen von Benutzer,
Component,Komponente,
Condition,Zustand,
Condition JSON,Bedingung JSON,
Condition description,Bedingungsbeschreibung,
Conditions,Bedingungen,
Configuration,Aufbau,
"Configure how amended documents will be named.<br>

Default behaviour is to follow an amend counter which adds a number to the end of the original name indicating the amended version. <br>

Default Naming will make the amended document to behave same as new documents.","Legen Sie fest, wie berichtigte Dokumente benannt werden sollen.<br>

Standardmäßig wird ein Berichtigungszähler verwendet, der am Ende des Originalnamens eine Zahl anhängt, die die berichtigte Version angibt. <br>

Die Standardbenennung bewirkt, dass sich das berichtigte Dokument genauso verhält wie neue Dokumente.",
"Configure various aspects of how document naming works like naming series, current counter.","Konfigurieren Sie verschiedene Aspekte der Funktionsweise der Dokumentbenennung, z. B. die Nummernkreise und den aktuellen Zähler.",
Confirmation Email Template,Bestätigungs-E-Mail-Vorlage,
Connected App,Verbundene Anwendung,
Connected User,Verbundener Benutzer,
Connections,Verknüpfungen,
Console,Konsole,
Console Log,Konsolenprotokoll,
Constraints,Einschränkungen,
Contact,Kontakt,
Contact Details,Kontakt-Details,
Contact Email,Kontakt-E-Mail,
Contact Numbers,Kontaktnummern,
Contact Phone,Kontakt-Telefon,
Contact Us Settings,Einstellungen zu „Kontaktieren Sie uns“,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kontaktalternativen wie „Vertriebsanfrage"", ""Support-Anfrage“ usw., jede in einer neuen Zeile oder durch Kommas getrennt.",
Contacts,Kontakte,
Content,Inhalt,
Content (HTML),Inhalt (HTML),
Content (Markdown),Inhalt (Abschrift),
Content Hash,Inhalts-Hash,
Content Type,Inhaltstyp,
Context,Kontext,
Context Script,Kontextskript,
Contributed,Beigetragen,
Contribution Document Name,Name des Beitragsdokuments,
Contribution Status,Beitragsstatus,
"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.","Steuert, ob sich neue Benutzer mit diesem Social Login Key anmelden können. Wenn nicht eingestellt, werden die Website-Einstellungen berücksichtigt.",
Copyright,Copyright,
Core,Kern,
Count,Anzahl,
Count Filter,Filter zählen,
Counter,Zähler,
Country,Land,
Country Name,Ländername,
County,Landesbezirk/Gemeinde/Kreis,
Create,Erstellen,
Create Contacts from Incoming Emails,Erstellen Sie Kontakte aus eingehenden E-Mails,
Create Entry,Eintrag erstellen,
Create Log,Protokoll erstellen,
Create and send emails to a specific group of subscribers periodically.,Erstellen und versenden Sie in regelmäßigen Abständen E-Mails an eine bestimmte Gruppe von Abonnenten.,
Created,Erstellt,
Created At,Erstellt am,
Criticism,Kritik,
Cron,Cron,
Cron Format,Cron Format,
Currency,Währung,
Currency Name,Währungsbezeichnung,
Currency Precision,Währungsgenauigkeit,
"Currency list stores the currency value, its symbol and fraction unit","Die Liste der Währungen enthält deren Bezeichnung, Symbol und Untereinheit",
Current,Aktuell,
Current Job ID,Aktuelle Job-ID,
Current Value,Aktueller Wert,
Custom,Benutzerdefiniert,
Custom Base URL,Benutzerdefinierte Basis-URL,
Custom Block Name,Benutzerdefinierter Blockname,
Custom Blocks,Benutzerdefinierte Blöcke,
Custom CSS,Benutzerdefiniertes CSS,
Custom Configuration,Benutzerdefinierte Konfiguration,
Custom DocPerm,Benutzerdefinierte DocPerm,
Custom Document Types (Select Permission),"Benutzerdefinierte DocTypes (Berechtigung ""auswählen"")",
Custom Field,Benutzerdefiniertes Feld,
Custom Footer,Benutzerdefinierte Fußzeile,
Custom Format,Benutzerdefiniertes Format,
Custom Group Search,Benutzerdefinierte Gruppensuche,
Custom HTML Block,Benutzerdefinierter HTML-Block,
Custom HTML Help,Benutzerdefinierte HTML-Hilfe,
Custom Label,Benutzerdefinierte Bezeichnung,
Custom Menu Items,Artikel Benutzermenü,
Custom Options,Benutzerdefinierte Optionen,
Custom Overrides,Benutzerdefinierte Überschreibungen,
Custom Report,Benutzerdefinierter Bericht,
Custom Role,benutzerdefinierte Rolle,
Custom SCSS,Benutzerdefiniertes SCSS,
Custom Sidebar Menu,Benutzerdefinierte Sidebar Menu,
Custom?,Benutzerdefiniert?,
Customization,Anpassung,
Customize Form,Formular anpassen,
Customize Form Field,Formularfeld anpassen,
Cyan,Türkis,
DELETE,DELETE,
DESC,Absteigend,
DLE,DLE,
Daily,Täglich,
Daily Long,Täglich lang,
Danger,Achtung,
Dark,Dunkel,
Dark Color,Dunkle Farbe,
Dashboard,Dashboard,
Dashboard Chart,Dashboard-Diagramm,
Dashboard Chart Field,Dashboard-Diagrammfeld,
Dashboard Chart Link,Dashboard-Diagramm-Link,
Dashboard Chart Source,Dashboard-Diagrammquelle,
Dashboard Manager,Dashboard-Manager,
Dashboard Name,Name des Dashboards,
Dashboard Settings,Dashboard-Einstellungen,
Dashboards,Dashboards,
Data,Daten,
Data Export,Datenexport,
Data Import,Datenimport,
Data Import Log,Datenimportprotokoll,
Database,Datenbank,
Database Engine,Datenbank-Engine,
Database Processes,Datenbankprozesse,
Database Storage Usage By Tables,Datenbankspeichernutzung nach Tabellen,
Database Version,Datenbankversion,
Date,Datum,
Date Format,Datumsformat,
Date and Number Format,Datums- und Zahlenformat,
Datetime,Datum und Uhrzeit,
Day,Tag,
Day of Week,Tag der Woche,
Days After,Tage nach,
Days Before,Tage vor,
Days Before or After,Tage vorher oder nachher,
Debug Log,Debug-Protokoll,
Default,Standard,
Default Amendment Naming,Standardmäßige Benennung von Änderungen,
Default App,Standard-App,
Default Email Template,Standard E-Mailvorlage,
Default Incoming,Standard-Eingang,
Default Letter Head,Standardbriefkopf,
Default Naming,Standard-Benennung,
Default Outgoing,Standard-Ausgang,
Default Portal Home,Standardportal-Startseite,
Default Print Format,Standarddruckformat,
Default Print Language,Standarddrucksprache,
Default Redirect URI,Standard Weiterleitungs URI,
Default Role at Time of Signup,Standardrolle bei Neuanmeldungen,
Default Sort Field,Standard-Sortierfeld,
Default Sort Order,Standard-Sortierreihenfolge,
Default Template For Field,Standardvorlage für Feld,
Default User Role,Standard-Benutzerrolle,
Default User Type,Standard-Benutzertyp,
Default Value,Standardwert,
Default View,Standardansicht,
Default Workspace,Standardarbeitsbereich,
Default display currency,Standard-Display-Währung,
"Default: ""Contact Us""",Standardeinstellung: „Kontaktieren Sie uns“,
DefaultValue,Standardwert,
Defaults,Standardeinstellungen,
Defines actions on states and the next step and allowed roles.,Definiert Aktionen für Zustände und den nächsten Schritt sowie erlaubte Rollen.,
Defines workflow states and rules for a document.,Definiert Workflow-Status und Regeln für ein Dokument.,
Delayed,Verzögert,
Delete,Löschen,
Deleted,Gelöscht,
Deleted DocType,Gelöschtes DocType,
Deleted Document,gelöschtes Dokument,
Deleted Name,Gelöschte Namen,
Deletion Steps ,Schritte zur Löschung ,
Delivery Status,Lieferstatus,
Deny,Ablehnen,
Department,Abteilung,
Dependencies,Abhängigkeiten,
Depends On,Hängt ab von,
Description,Beschreibung,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Beschreibung für Auflistungsseite, im Klartext, nur ein paar Zeilen. (max 200 Zeichen)",
Description to inform the user about any action that is going to be performed,"Beschreibung, um den Benutzer über eine Aktion zu informieren, die durchgeführt werden soll",
Designation,Position,
Desk Access,Schreibtisch-Zugang,
Desk Settings,Einstellungen für den Schreibtisch,
Desk Theme,Schreibtisch-Design,
Desk User,Schreibtisch-Benutzer,
Desktop Icon,Desktopsymbol,
Details,Details,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Unterschiedliche Zustände, in denen das Dokument existieren kann, wie zum Beispiel „Offen“, „Genehmigung ausstehend“ usw.",
Digits,Ziffern,
Directory Server,Verzeichnisserver,
Disable Auto Refresh,Deaktivieren Sie die automatische Aktualisierung,
Disable Automatic Recency Filters,Automatische Aktualitätsfilter deaktivieren,
Disable Change Log Notification,Änderungsprotokoll-Benachrichtigung deaktivieren,
Disable Comment Count,Kommentarzähler deaktivieren,
Disable Comments,Kommentare deaktivieren,
Disable Count,Zählung deaktivieren,
Disable Document Sharing,Dokumentenfreigabe deaktivieren,
Disable Likes,Likes deaktivieren,
Disable SMTP server authentication,Deaktivieren Sie die SMTP-Serverauthentifizierung,
Disable Sidebar Stats,Deaktivieren Sie Sidebar Stats,
Disable Standard Email Footer,Standard-E-Mail-Fußzeile deaktivieren,
Disable System Update Notification,Systemaktualisierungsbenachrichtigung deaktivieren,
Disable Username/Password Login,Anmeldung mit Benutzername und Passwort deaktivieren,
Disable signups,Registrierung neuer Benutzer deaktivieren,
Disabled,Deaktiviert,
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,"Haftungsausschluss: Diese Indizes werden auf der Grundlage von Daten und Abfragen vorgeschlagen, die während dieser Aufzeichnung durchgeführt wurden. Diese Vorschläge können hilfreich sein, müssen es aber nicht.",
Discussion Reply,Unterhaltungsantwort,
Discussion Topic,Unterhaltungsthema,
Display,anzeigen,
Display Depends On,Anzeige ist abhängig von,
Display Depends On (JS),Anzeige ist abhängig von (JS),
Do Not Create New User ,Keinen neuen Benutzer erstellen,
Do not create new user if user with email does not exist in the system,"Keinen neuen Benutzer anlegen, wenn ein Benutzer mit dieser E-Mail-Adresse nicht bereits im System vorhanden ist",
Doc Event,Dokumentenereignis,
Doc Events,Dokumentenereignise,
Doc Status,Dokumentenstatus,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,DocType-Aktion,
DocType Event,DocType-Ereignis,
DocType Layout,DocType-Layout,
DocType Layout Field,DocType-Layout Feld,
DocType Link,DocType Link,
DocType State,DocType-Status,
DocType View,DocType-Ansicht,
DocType is a Table / Form in the application.,DocType ist eine Tabelle / ein Formular in der Anwendung.,
DocType on which this Workflow is applicable.,"DocType, auf den dieser Workflow anzuwenden ist.",
Doctype,DocType,
Document,Dokument,
Document Actions,Dokumentaktionen,
Document Follow,Dokument folgen,
Document Link,Dokumentverknüpfung,
Document Linking,Dokumenten-Verknüpfung,
Document Links,Dokumentverknüpfungen,
Document Name,Dokumentenname,
Document Naming Rule,Dokumentbenennungsregel,
Document Naming Rule Condition,Bedingung für die Benennungsregel für Dokumente,
Document Naming Settings,Dokumentenbenennungseinstellungen,
Document Share,Dokumentenfreigabe,
Document Share Key,Dokumentfreigabeschlüssel,
Document Share Key Expiry (in Days),Gültigkeitsdauer des Dokumentfreigabeschlüssels (in Tagen),
Document Share Report,Dokumentenfreigabebericht,
Document States,Dokumentenstatus,
Document Tag,Dokument-Schlagwort,
Document Title,Dokumenttitel,
Document Type,Dokumententyp,
Document Type to Track,Dokumenttyp zu verfolgen,
Document Types,Dokumententypen,
Document Types (Select Permissions Only),Dokumententypen (nur „Auswahl“-Berechtigungen),
Document Types and Permissions,Dokumenttypen und Berechtigungen,
Documentation Link,Dokumentationslink,
Documentation URL,Dokumentations-URL,
Domain,Domäne,
Domain Name,Domain-Name,
Domain Settings,Domäneneinstellungen,
Domains HTML,Domänen HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Nicht HTML Encode HTML-Tags wie &lt;script&gt; oder einfach nur Zeichen wie &lt;oder&gt;, da sie absichtlich auf diesem Gebiet verwendet werden könnten,",
Don't Override Status,Status nicht überschreiben,
Don't Send Emails,Senden Sie keine E-Mails,
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","HTML-Tags wie &lt;script&gt; oder Zeichen wie &lt; oder &gt; nicht kodieren, da diese absichtlich in diesem Feld verwendet werden könnten",
Donut,Donut,
Download Backups,Datensicherungen herunterladen,
Download Template,Vorlage herunterladen,
Dropbox Access Token,Dropbox-Zugriffs-Token,
Dropbox Refresh Token,Dropbox Refresh Token,
Dropbox Settings,Dropbox-Einstellungen,
Dropdowns,Dropdowns,
Due Date,Fälligkeitsdatum,
Due Date Based On,Fälligkeitsdatum basiert auf,
Duration,Dauer,
Dynamic Filters,Dynamische Filter,
Dynamic Filters JSON,Dynamische Filter JSON,
Dynamic Filters Section,Abschnitt &quot;Dynamische Filter&quot;,
Dynamic Link,Dynamische Verknüpfung,
Dynamic Report Filters,Dynamische Berichtsfilter,
Dynamic Route,Dynamische Route,
Dynamic Template,Dynamische Vorlage,
Edit,Bearbeiten,
Edit Values,Werte bearbeiten,
Editable Grid,Editierbares Raster,
Eg. smsgateway.com/api/send_sms.cgi,z. B. smsgateway.com/api/send_sms.cgi,
Element Selector,Elementauswahl,
Email,E-Mail,
Email Account,E-Mail-Konto,
Email Account Name,E-Mail-Konten-Name,
Email Address,E-Mail-Adresse,
Email Address whose Google Contacts are to be synced.,"E-Mail-Adresse, deren Google-Kontakte synchronisiert werden sollen.",
Email Addresses,E-Mail-Adressen,
Email Domain,E-Mail-Domain,
Email Flag Queue,E-Mail-Flag-Warteschlange,
Email Footer Address,Signatur in der E-Mail-Fußzeile,
Email Group,E-Mail-Gruppe,
Email Group Member,E-Mail-Gruppen-Mitglied,
Email ID,E-Mail-Adresse,
Email IDs,E-Mail-IDs,
Email Id,E-Mail-ID,
Email Inbox,E-Mail-Posteingang,
Email Queue,E-Mail-Queue,
Email Queue Recipient,E-Mail-Queue Empfänger,
Email Queue records.,E-Mail-Warteschlangen-Datensätze.,
Email Reply Help,E-Mail Antwort Hilfe,
Email Retry Limit,E-Mail-Wiederholungslimit,
Email Rule,E-Mail-Regel,
Email Sent,E-Mail wurde versandt,
Email Sent At,E-Mail gesendet am,
Email Settings,E-Mail-Einstellungen,
Email Signature,E-Mail-Signatur,
Email Status,E-Mail-Status,
Email Sync Option,E-Mail-Sync Option,
Email Template,E-Mail-Vorlage,
Email Threads on Assigned Document,E-Mail-Threads zum zugewiesenen Dokument,
Email To,E-Mail an,
Email Unsubscribe,E-Mail abbestellen,
Emails,E-Mails,
Emails will be sent with next possible workflow actions,E-Mails werden mit den nächsten möglichen Workflow-Aktionen gesendet,
Enable,ermöglichen,
Enable Auto Reply,Automatische Rückantwort aktivieren,
Enable Automatic Backup,Automatische Sicherung aktivieren,
Enable Automatic Linking in Documents,Aktivieren Sie die automatische Verknüpfung in Dokumenten,
Enable Comments,Kommentare aktivieren,
Enable Email Notification,E-Mail-Benachrichtigung aktivieren,
Enable Email Notifications,E-Mail-Benachrichtigungen aktivieren,
Enable Google indexing,Google-Indexierung aktivieren,
Enable Incoming,Eingehend aktivieren,
Enable Onboarding,Onboarding aktivieren,
Enable Outgoing,Ausgehend aktivieren,
Enable Password Policy,Kennwortrichtlinie aktivieren,
Enable Prepared Report,Vorbereitten Bericht aktivieren,
Enable Print Server,Aktivieren Sie den Druckserver,
Enable Push Notification Relay,Push-Benachrichtigungs-Relay aktivieren,
Enable Rate Limit,Anzahl der Anfragen pro Zeit beschränken,
Enable Raw Printing,Aktivieren Sie den RAW-Druck,
Enable Scheduled Jobs,Geplante Arbeiten aktivieren,
Enable Security,Sicherheit aktivieren,
Enable Social Login,Aktivieren Sie Social Logins,
Enable Social Sharing,Aktivieren Sie Social Sharing,
Enable Two Factor Auth,Aktivieren Sie zwei Faktor Auth,
Enable email notification for any comment or likes received on your Blog Post.,E-Mail-Benachrichtigung für Kommentare oder Likes zu Ihren Blog-Beiträgen aktivieren.,
"Enable if on click
opens modal.","Aktivieren, wenn bei Klick
ein Modal geöffnet wird.",
Enable in-app website tracking,In-App-Website-Tracking aktivieren,
Enabled,Aktiviert,
Enables Calendar and Gantt views.,Aktiviert Kalender- und Gantt-Ansichten.,
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.","Falls aktiviert, wird Ihre Website auf einem zentralen Relay-Server registriert, um Push-Benachrichtigungen für alle installierten Apps über Firebase Cloud Messaging zu senden. Dieser Server speichert nur Benutzer-Tokens und Fehlerprotokolle, und es werden keine Nachrichten gespeichert.",
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved. ","Falls aktiviert, wird Ihre Website auf einem zentralen Relay-Server registriert, um Push-Benachrichtigungen für alle installierten Apps über Firebase Cloud Messaging zu senden. Dieser Server speichert nur Benutzer-Tokens und Fehlerprotokolle, und es werden keine Nachrichten gespeichert. ",
