Assignment Rule,Regla de asignación,
Assignment Rule Day,Día de la regla de asignación,
Assignment Rule User,Usuario de regla de asignación,
Assignment Rules,Reglas de asignación,
Assignments,Asignaciones,
Attach,Adjuntar,
Attach Image,Adjuntar Imagen,
Attach Package,Adjuntar paquete,
Attach Print,Adjuntar Impresión,
Attached File,Archivo adjunto,
Attached To DocType,Asociado a 'DocType',
Attached To Field,Adjuntar al Campo,
Attached To Name,Asociado A Nombre,
Attachment,Adjunto,
Attachment Limit (MB),Límite Adjunto (MB),
Attachment Link,Enlace adjunto,
Attachment Removed,Adjunto Eliminado,
Attachments,Adjuntos,
Audience,Audiencia,
Audit System Hooks,Auditoría de Hooks,
Audit Trail,Registro de auditoría,
Auth URL Data,Datos de URL de autenticación,
Authenticate as Service Principal,Autenticarse como Principal de Servicio,
Authentication,Autenticación,
Author,Autor,
Authorization Code,Código de Autorización,
Authorization URI,URI de Autorización,
Authorize API Access,Autorizar acceso a API,
Authorize API Indexing  Access,Autorizar el acceso a la indexación de API,
Authorize Google Calendar Access,Autorizar acceso a Google Calendar,
Authorize Google Contacts Access,Autorizar acceso a contactos de Google,
Authorize Google Drive Access,Autorizar acceso a Google Drive,
Authorize URL,Autorizar URL,
Authorized,Autorizado,
Auto,Auto,
Auto Email Report,Reporte de Correo Electrónico Automático,
Auto Name,Nombre Automático,
Auto Repeat,Repetición Automática,
Auto Repeat Day,Repetición automática del día,
Auto Reply,Respuestas Automáticas,
Auto Reply Message,Mensaje de Repuesta Automática,
Auto follow documents that are assigned to you,Seguir automáticamente los documentos que se le han asignado,
Auto follow documents that are shared with you,Seguimiento automático de documentos que se comparten contigo,
Auto follow documents that you Like,Sigue automáticamente los documentos a los que le has dado me gusta,
Auto follow documents that you comment on,Seguir automáticamente los documentos sobre los que comenta,
Auto follow documents that you create,Seguimiento automático de los documentos que cree,
Autocomplete,Autocompletar,
Autoincrement,Autoincremento,
Automated Message,Mensaje automático,
Automatic,Automático,
Automatically Assign Documents to Users,Asignar automáticamente documentos a los usuarios,
Automatically delete account within (hours),Eliminar cuenta automáticamente en (horas),
Automation,Automatización,
Avatar,Avatar,
Average,Promedio,
Awaiting Password,Esperando contraseña,
Awaiting password,Esperando Contraseña,
B0,B0,
B1,B1,
B10,B10,
B2,B2,
B3,B3,
B4,B4,
B5,B5,
B6,B6,
B7,B7,
B8,B8,
B9,B9,
BCC,CCO,
Background Color,Color de Fondo,
Background Image,Imagen de Fondo,
Background Jobs,Trabajos en Segundo Plano,
Background Jobs Check,Verificación de trabajos en segundo plano,
Background Jobs Queue,Cola de Trabajos en segundo plano,
Background Workers,Procesos en segundo plano,
Backup Details,Detalles de la copia de seguridad,
Backup Files,Archivos de respaldo,
Backup Folder ID,ID de carpeta de respaldo,
Backup Folder Name,Nombre de la carpeta de respaldo,
Backup Frequency,Frecuencia de copia de seguridad,
Backup public and private files along with the database.,Copia de seguridad de archivos públicos y privados junto con la base de datos.,
Backups,Copias de seguridad,
Backups (MB),Copias de seguridad (MB),
Banker's Rounding,Redondeo Bancario,
Banker's Rounding (legacy),Redondeo Bancario (heredado),
Banner,Anuncio,
Banner HTML,Anuncio HTML,
Banner Image,Imagen de banner,
Banner is above the Top Menu Bar.,El banner está sobre la barra de menú superior.,
Bar,Barra,
Barcode,Código de barras,
Base Distinguished Name (DN),Nombre distinguido base (DN),
Base URL,URL Base,
Based On,Basado en,
Based on Field,Basado en el campo,
Based on Permissions For User,Sobre la base de permisos para el usuario,
Basic,Base,
Basic Info,Información básica,
Before Cancel,Antes de cancelar,
Before Delete,Antes de borrar,
Before Insert,Antes de insertar,
Before Print,Antes de Imprimir,
Before Rename,Antes de renombrar,
Before Save,Antes de guardar,
Before Save (Submitted Document),Antes de guardar (documento enviado),
Before Submit,Antes de enviar,
Before Validate,Antes de Validar,
Beginner,Principiante,
Beta,Beta,
Billing,Facturación,
Binary Logging,Registro binario,
Bio,Biografía,
Birth Date,Fecha de nacimiento,
Block Module,Módulo de bloque,
Block Modules,Módulos de Bloque,
Blocked,Obstruido,
Blog Category,Categoría de Blog,
Blog Intro,Intro. del Blog,
Blog Introduction,Introducción del Blog,
Blog Post,Entrada en el Blog,
Blog Settings,Configuración del Blog,
Blog Title,Título del Blog,
Blogger,Bloguero,
Blue,Azul,
Bold,Negrita,
Bot,Robot,
Bottom,Fondo,
Bottom Center,Parte inferior centro,
Bottom Left,Parte inferior izquierda,
Bottom Right,Parte inferior derecha,
Bounced,Rebotados,
Brand,Marca,
Brand HTML,Marca HTML,
Brand Image,Imagen de marca,
Brand Logo,Logo de la marca,
Breadcrumbs,Migas,
Browse by category,Buscar por categoría,
Browser,Navegador,
Browser Version,Versión del Navegador,
Brute Force Security,Fuerza Bruta de Seguridad,
Bucket Name,Nombre del depósito,
Bufferpool Size,Tamaño del Bufferpool,
Bulk Actions,Acciones masivas,
Bulk Update,Actualización masiva,
Button,Botón,
Button Gradients,Gradientes de botones,
Button Rounded Corners,Esquinas redondeadas con botones,
Button Shadows,Sombras de botones,
"By ""Naming Series"" field","Por el campo ""Serie de nombres""",
"By default, emails are only sent for failed backups.","Por defecto, sólo se envían correos electrónicos en caso de copias de seguridad fallidas.",
By fieldname,Por nombre de campo,
By script,Por script,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Omitir dirección IP restringida Verificar si la autenticación de dos factores está habilitada,
Bypass Two Factor Auth for users who login from restricted IP Address,Saltear Two Factor Auth para usuarios que inician sesión desde una dirección IP restringida,
Bypass restricted IP Address check If Two Factor Auth Enabled,Evite la verificación de la dirección IP restringida si la autenticación de dos factores está habilitada,
C5E,C5E,
CC,CC,
CMD,CMD,
CSS,CSS,
CSS Class,Clase CSS,
CSS selector for the element you want to highlight.,Selector CSS para el elemento que desea resaltar.,
CSV,CSV,
CTA Label,Etiqueta de CTA,
CTA URL,URL de CTA,
Cache,Caché,
Calendar,Calendario,
Calendar Name,Nombre del Calendario,
Calendar View,Vista de Calendario,
Call,Llamada,
Call To Action,Llamada a la acción,
Call To Action URL,URL de llamada a la acción,
Call to Action,Llamada a la acción,
Callback Message,Mensaje de devolución de llamada,
Callback Title,Título de devolución de llamada,
Campaign,Campaña,
Campaign Description (Optional),Descripción de la Campaña (opcional),
Can only list down the document types which has been linked to the User document type.,Sólo puede listar los tipos de documento que han sido vinculados al tipo de documento Usuario.,
Cancel,Cancelar,
Cancelled,Cancelado,
Card,Tarjeta,
Card Break,Salto de tarjeta,
Cards,Tarjetas,
Category,Categoría,
Category Description,Descripción de categoría,
Category Name,Nombre Categoría,
Center,Centro,
Chaining Hash,Encadenamiento Hash,
Change Label (via Custom Translation),Cambiar Etiqueta (a través de Traducción Personalizada),
Change Password,Cambiar contraseña,
"Change the starting / current sequence number of an existing series. <br>

Warning: Incorrectly updating counters can prevent documents from getting created. ","Cambiar el número de secuencia inicial/actual de una serie existente. <br>

Advertencia: La actualización incorrecta de los contadores puede impedir la creación de documentos. ",
Changelog Feed,Fuente de registro de cambios,
Channel,Canal,
Chart,Gráfico,
Chart Configuration,Configuración de gráfico,
Chart Name,Nombre del Gráfico,
Chart Options,Opciones del gráfico,
Chart Source,Fuente del gráfico,
Chart Type,Tipo de Gráfico,
Charts,Gráficos,
Chat,Chat,
Check,Marcar,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Seleccione esta opción si desea obligar al usuario a seleccionar una serie antes de guardar. No habrá ninguna por defecto si marca ésta casilla.,
Checking this will hide custom doctypes and reports cards in Links section,"Al marcar esto, se ocultarán los tipos de documentos personalizados y las tarjetas de informes en la sección Enlaces",
Checksum Version,Versión Checksum,
Child Doctype,DocTypo hijo,
Child Tables are shown as a Grid in other DocTypes,Las tablas secundarias se muestran como una cuadrícula en otros DocTypes,
Choose authentication method to be used by all users,Elegir el método de autenticación que deben utilizar todos los usuarios,
City,Ciudad,
City/Town,Ciudad / Provincia,
Clear Logs After (days),Borrar registros después (días),
Clicked,Teclear,
Client,Cliente,
Client Code,Codigo del cliente,
Client Credentials,Credenciales del Cliente,
Client ID,Id del cliente,
Client Id,Id de cliente,
Client Information,Información del Cliente,
Client Script,Script de cliente,
Client Secret,Secreto del cliente,
Client URLs,URL de Cliente,
Client script,Guión del cliente,
Close Condition,Condición cerrada,
Closed,Cerrado,
Code,Código,
Code Challenge,Desafío de código,
Code challenge method,Método de desafío de código,
Collapsible,Plegable,
Collapsible Depends On,Plegado depende de,
Collapsible Depends On (JS),Plegable depende de (JS),
Color,Color,
Column,Columna,
Column Break,Salto de Columna,
Column Name,Nombre de columna,
Columns,Columnas,
Columns / Fields,Columnas / Campos,
Comm10E,Comm10E,
Comment,Comentario,
Comment By,Comentado por,
Comment Email,Comentario de correo electrónico,
Comment Type,Comentario tipo,
Comment limit,Límite de Comentarios,
Comment limit per hour,Límite de Comentarios por hora,
Comments and Communications will be associated with this linked document,Comentarios y Comunicaciones estarán asociados con este documento vinculado,
Commercial Rounding,Redondeo comercial,
Commit,Cometer,
Committed,Confirmado,
Communication,Comunicaciones,
Communication Link,Enlace de comunicación,
Communication Type,Tipo de comunicación,
Compact Item Print,Impresión Compacta de Artículo,
Company History,Historia de la compañía,
Company Introduction,Presentación de la compañía,
Company Name,Nombre de compañía,
Complete,Completar,
Completed,Completado,
Completed By Role,Completado por rol,
Completed By User,Completado por el usuario,
Component,Componente,
Condition,Condición,
Condition JSON,Condición JSON,
Condition description,Descripción de la condición,
Conditions,Condiciones,
Configuration,Configuración,
"Configure how amended documents will be named.<br>

Default behaviour is to follow an amend counter which adds a number to the end of the original name indicating the amended version. <br>

Default Naming will make the amended document to behave same as new documents.","Configura cómo se nombrarán los documentos corregidos.<br>

El comportamiento predeterminado es seguir un contador de correcciones que añade un número al final del nombre original, indicando la versión corregida.<br>

La Nomenclatura Predeterminada hará que el documento corregido se comporte igual que los documentos nuevos.",
"Configure various aspects of how document naming works like naming series, current counter.","Configura varios aspectos de cómo funciona la nomenclatura de documentos, como las series de nombres y el contador actual.",
Confirmation Email Template,Plantilla de correo electrónico de confirmación,
Connected App,Aplicación conectada,
Connected User,Usuario conectado,
Connections,Conexiones,
Console,Consola,
Console Log,Registro de la consola,
Constraints,Restricciones,
Contact,Contacto,
Contact Details,Detalles de contacto,
Contact Email,Correo electrónico de contacto,
Contact Numbers,Números de contacto,
Contact Phone,Teléfono de Contacto,
Contact Us Settings,Configuración de contácto,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Opciones de contacto, como ""Consulta de ventas, Consulta de soporte"", etc., cada una en una nueva línea o separada por comas.",
Contacts,Contactos,
Content,Contenido,
Content (HTML),Contenido (HTML),
Content (Markdown),Contenido (descuento),
Content Hash,Contenido Hash,
Content Type,Tipo de contenido,
Context,Contexto,
Context Script,Guión de contexto,
Contributed,Contribuido,
Contribution Document Name,Nombre del documento de contribución,
Contribution Status,Estado de contribución,
"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.","Controla si los nuevos usuarios pueden registrarse utilizando esta Clave de Inicio de Sesión Social. Si no se establece, se respeta la configuración del sitio web.",
Copyright,Derechos de Autor,
Core,Núcleo,
Count,Contar,
Count Filter,Filtro de recuento,
Counter,Mostrador,
Country,País,
Country Name,Nombre del País,
County,Condado,
Create,Crear,
Create Contacts from Incoming Emails,Crear contactos a partir de correos electrónicos entrantes,
Create Entry,Crear entrada,
Create Log,Crear registro,
Create and send emails to a specific group of subscribers periodically.,Cree y envíe periódicamente correos electrónicos a un grupo específico de suscriptores.,
Created,Creado,
Created At,Creado el,
Criticism,Crítica,
Cron,Cron,
Cron Format,Formato Cron,
Currency,Divisa / Moneda,
Currency Name,Nombre de la divisa,
Currency Precision,Precisión de monedas,
"Currency list stores the currency value, its symbol and fraction unit","La lista de monedas almacena el valor de la moneda, su símbolo y unidad de fracción",
Current,Corriente,
Current Job ID,Id de Trabajo actual,
Current Value,Valor actual,
Custom,Personalizar,
Custom Base URL,URL Base Personalizada,
Custom Block Name,Nombre de bloque personalizado,
Custom Blocks,Bloques personalizados,
Custom CSS,CSS personalizado,
Custom Configuration,Configuración personalizada,
Custom DocPerm,DocPerm Personalizado,
Custom Document Types (Select Permission),Tipos de documentos personalizados (Seleccionar permiso),
Custom Field,Campo Personalizado,
Custom Footer,Pie de página personalizado,
Custom Format,Formato Personalizado,
Custom Group Search,Búsqueda de grupo personalizada,
Custom HTML Block,Bloque HTML personalizado,
Custom HTML Help,Ayuda HTML personalizada,
Custom Label,Etiqueta personalizada,
Custom Menu Items,Menú Items Personalizados,
Custom Options,Opciones personalizadas,
Custom Overrides,Anulaciones personalizadas,
Custom Report,Informe personalizado,
Custom Role,Rol Personalizado,
Custom SCSS,SCSS personalizado,
Custom Sidebar Menu,Menú Lateral Personalizado,
Custom?,¿Personalizado?,
Customization,Personalización,
Customize Form,Personalizar Formulario,
Customize Form Field,Personalizar campos de formulario,
Cyan,Cian,
DELETE,DELETE,
DESC,DESC,
DLE,DLE,
Daily,Diario,
Daily Long,Largo diario,
Danger,Peligro,
Dark,Oscuro,
Dark Color,Color oscuro,
Dashboard,Tablero,
Dashboard Chart,Gráfico del Tablero,
Dashboard Chart Field,Campo gráfico del tablero,
Dashboard Chart Link,Enlace gráfico del tablero,
Dashboard Chart Source,Origen gráfico del tablero,
Dashboard Manager,Administrador de tablero,
Dashboard Name,Nombre del tablero,
Dashboard Settings,Configuración del panel,
Dashboards,Tableros,
Data,Datos,
Data Export,Exportación de Datos,
Data Import,Importación de Datos,
Data Import Log,Registro de Importación de Datos,
Database,Base de Datos,
Database Engine,Motor de base de datos,
Database Processes,Procesos de Base de Datos,
Database Storage Usage By Tables,Uso de almacenamiento de bases de datos por Tablas,
Database Version,Versión de la base de datos,
Date,Fecha,
Date Format,Formato de Fecha,
Date and Number Format,Formato de Fecha y Número,
Datetime,Fecha y Hora,
Day,Día,
Day of Week,Día de la semana,
Days After,Dias despues,
Days Before,Días anteriores,
Days Before or After,Días antes o despues,
Debug Log,Registro de depuración,
Default,Predeterminado,
Default Amendment Naming,Nomenclatura por defecto de las correcciones,
Default App,Aplicación predeterminada,
Default Email Template,Plantilla de Correo predeterminado,
Default Incoming,Por defecto entrante,
Default Letter Head,Encabezado Predeterminado,
Default Naming,Nomenclatura por defecto,
Default Outgoing,Predeterminar Saliente,
Default Portal Home,Inicio del portal predeterminado,
Default Print Format,Formato de impresión por defecto,
Default Print Language,Lenguaje de impresión predeterminado,
Default Redirect URI,Predeterminado URI de redireccionamiento,
Default Role at Time of Signup,El papel predeterminado en el momento de la Inscripción,
Default Sort Field,Campo de clasificación predeterminado,
Default Sort Order,Orden de clasificación predeterminado,
Default Template For Field,Plantilla por defecto para el campo,
Default User Role,Rol de usuario por defecto,
Default User Type,Tipo de usuario por defecto,
Default Value,Valor predeterminado,
Default View,Vista predeterminada,
Default Workspace,Espacio de trabajo predeterminado,
Default display currency,Moneda de visualización por defecto,
"Default: ""Contact Us""","Por defecto: ""Contáctenos""",
DefaultValue,Valor predeterminado,
Defaults,Predeterminados,
Defines actions on states and the next step and allowed roles.,"Define las acciones en cada estado, los siguientes pasos y roles permitidos.",
Defines workflow states and rules for a document.,Define estados y reglas del flujo de trabajo para un documento.,
Delayed,Retrasado,
Delete,Eliminar,
Deleted,Eliminado,
Deleted DocType,DocType eliminado,
Deleted Document,Documento Eliminado,
Deleted Name,Nombre borrado,
Deletion Steps ,Pasos de eliminación ,
Delivery Status,Estado del envío,
Deny,Denegar,
Department,Departamento,
Dependencies,Dependencias,
Depends On,Depende de,
Description,Descripción,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Descripción de la página de listado, en texto plano, solo un par de líneas. (máximo 200 caracteres)",
Description to inform the user about any action that is going to be performed,Descripción para informar al usuario sobre cualquier acción que se va a realizar,
Designation,Puesto,
Desk Access,Acceso a Escritorio,
Desk Settings,Configuración del Escritorio,
Desk Theme,Tema de Escritorio,
Desk User,Usuario de Escritorio,
Desktop Icon,Icono de escritorio,
Details,Detalles,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Pueden existir diferentes estados para este documento: 'Abierto', 'Pendiente de Aprobación', etc.",
Digits,Dígitos,
Directory Server,Servidor de Directorio,
Disable Auto Refresh,Desactivar actualización automática,
Disable Change Log Notification,Deshabilitar la notificación del Registro de Cambios,
Disable Comment Count,Desactivar recuento de comentarios,
Disable Comments,Deshabilitar comentarios,
Disable Count,Desactivar recuento,
Disable Document Sharing,Deshabilitar Compartir Documentos,
Disable Likes,Desactivar Me Gusta,
Disable SMTP server authentication,Deshabilitar la autenticación del servidor SMTP,
Disable Sidebar Stats,Deshabilitar estadísticas de barra lateral,
Disable Standard Email Footer,Desactivar pie de página estándar en los correos electrónicos,
Disable System Update Notification,Desactivar la notificación de Actualización del Sistema,
Disable Username/Password Login,Deshabilitar el inicio de sesión con nombre de Usuario/Contraseña,
Disable signups,Deshabilitar registros,
Disabled,Deshabilitado,
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,Descargo de responsabilidad: Estos índices se sugieren en función de los datos y las consultas realizadas durante esta grabación. Estas sugerencias pueden ser útiles o no.,
Discussion Reply,Respuesta del debate,
Discussion Topic,Tema del debate,
Display,Visualización,
Display Depends On,Mostrar Depende de,
Display Depends On (JS),La visualización depende de (JS),
Do Not Create New User ,No crear nuevo usuario ,
Do not create new user if user with email does not exist in the system,No crear nuevo usuario si el usuario con correo electrónico no existe en el sistema,
Doc Event,Evento de Documento,
Doc Events,Eventos de Documento,
Doc Status,Estado de Doc.,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,Acción DocType,
DocType Event,Evento DocType,
DocType Layout,Diseño de DocType,
DocType Layout Field,DocType capo de diseño,
DocType Link,Enlace DocType,
DocType State,DocType Estado,
DocType View,Vista DocType,
DocType is a Table / Form in the application.,DocType es una Tabla/ Formulario en la aplicación.,
DocType on which this Workflow is applicable.,El flujo de trabajo será aplicable en el documento seleccionado.,
Doctype,Doctype,
Document,Documento,
Document Actions,Acciones de documento,
Document Follow,Seguir documento,
Document Link,Enlace de documento,
Document Linking,Vinculación de documentos,
Document Links,Enlaces de documentos,
Document Name,Nombre de Documento,
Document Naming Rule,Regla de denominación de documentos,
Document Naming Rule Condition,Condición de la regla de nomenclatura de documentos,
Document Naming Settings,Configuración de Nombres de documentos,
Document Share,Compartir documento,
Document Share Key,Clave para compartir documentos,
Document Share Key Expiry (in Days),Clave de compartir documento caduca (en días),
Document Share Report,Reporte de documentos compartidos,
Document States,Estados del Documento,
Document Tag,Etiqueta de documento,
Document Title,Titulo del documento,
Document Type,Tipo de Documento,
Document Type to Track,Tipo de documento a seguir,
Document Types,Tipos de documentos,
Document Types (Select Permissions Only),Tipos de documentos (Solo permiso selección),
Document Types and Permissions,Tipos de documentos y permisos,
Documentation Link,Enlace de documentación,
Documentation URL,URL de documentación,
Domain,Dominio,
Domain Name,Nombre del dominio,
Domain Settings,Configuraciones de Dominio,
Domains HTML,Dominios HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","No etiquetas HTML Codificar HTML, como &lt;script&gt; o simplemente caracteres como &lt;u&gt;, ya que podrían ser utilizados intencionadamente en este campo",
Don't Override Status,No sobreescriba el estado,
Don't Send Emails,No envíe correos electrónicos,
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","No usar códigos HTML como &lt; script&gt; o solamente caracteres como &lt; o &gt;, ya que podrían ser utilizados en este campo intencionalmente",
Donut,Dona,
Download Backups,Descargar Backups,
Download Template,Descargar plantilla,
Dropbox Access Token,Token de Acceso de Dropbox,
Dropbox Refresh Token,Token de Actualización de Dropbox,
Dropbox Settings,Ajustes de Dropbox,
Dropdowns,Listas deplegables,
Due Date,Fecha de vencimiento,
Due Date Based On,Fecha de Vencimiento basada en,
Duration,Duración,
Dynamic Filters,Filtros dinámicos,
Dynamic Filters JSON,JSON de filtros dinámicos,
Dynamic Filters Section,Sección de filtros dinámicos,
Dynamic Link,Enlace Dinámico,
Dynamic Report Filters,Filtros de informes dinámicos,
Dynamic Route,Ruta Dinámica,
Dynamic Template,Plantilla dinámica,
Edit,Editar,
Edit Values,Editar Valores,
Editable Grid,Cruadicula Editable,
Eg. smsgateway.com/api/send_sms.cgi,Ej. smsgateway.com/api/send_sms.cgi,
Element Selector,Selector de elementos,
Email,Correo electrónico,
Email Account,Cuentas de correo electrónico,
Email Account Name,Cuenta de correo electrónico,
Email Address,Dirección de correo electrónico,
Email Address whose Google Contacts are to be synced.,Dirección de correo electrónico cuyos contactos de Google se deben sincronizar.,
Email Addresses,Correos electrónicos,
Email Domain,Dominio de Correo Electrónico,
Email Flag Queue,Señal de la bandera del correo electrónico,
Email Footer Address,Adjuntar dirección en pie de página,
Email Group,Grupo de Correo Electrónico,
Email Group Member,Miembro de Grupo de Correo Electrónico,
Email ID,Identificación de correo,
Email IDs,IDs de Correo Electrónico,
Email Id,Correo Electrónico,
Email Inbox,Bandeja de entrada de email,
Email Queue,Cola de correo electrónico,
Email Queue Recipient,Cola de correo electrónico de destinatarios,
Email Queue records.,Registros de Cola de Correo Electrónico.,
Email Reply Help,Correo Electrónico Responder Ayuda,
Email Retry Limit,Límite de reintentos de correo electrónico,
Email Rule,Regla de correo electrónico,
Email Sent,Correo Electrónico Enviado,
Email Sent At,Correo enviado el,
Email Settings,Configuración de Correo Electrónico,
Email Signature,Firma de Correo Electrónico,
Email Status,Estado de Correo Electrónico,
Email Sync Option,Opción de Sincronizar Correo Electrónico,
Email Template,Plantilla de Correo Electrónico,
Email Threads on Assigned Document,Hilos de correo electrónico sobre el documento asignado,
Email To,Email para,
Email Unsubscribe,Cancelar suscripción por correo electrónico,
Emails,Correos,
Emails will be sent with next possible workflow actions,Los Correos Electrónicos se enviarán con las próximas acciones de flujo de trabajo posibles,
Enable,Habilitar,
Enable Auto Reply,Habilitar Respuesta Automática,
Enable Automatic Backup,Activar Copia de Seguridad Automática,
Enable Automatic Linking in Documents,Habilitar la vinculación automática en documentos,
Enable Comments,Habilitar Comentarios,
Enable Email Notification,Habilitar notificaciones por correo electrónico,
Enable Email Notifications,Habilitar notificaciones por correo electrónico,
Enable Google indexing,Habilitar la indexación de Google,
Enable Incoming,Habilitar correos entrantes,
Enable Onboarding,Habilitar la incorporación,
Enable Outgoing,Habilitar correos salientes,
Enable Password Policy,Activar directiva de contraseñas,
Enable Prepared Report,Habilitar informe preparado,
Enable Print Server,Habilitar Servidor de Impresión,
Enable Push Notification Relay,Habilitar el reenvío de notificaciones push,
Enable Rate Limit,Habilitar límite de tasa,
Enable Raw Printing,Habilitar impresión sin formato,
Enable Scheduled Jobs,Habilitar Tareas Programadas,
Enable Security,Habilitar seguridad,
Enable Social Login,Habilitar Sesión Social,
Enable Social Sharing,Habilitar compartir en redes sociales,
Enable Two Factor Auth,Habilitar Autenticación de dos Factores,
Enable email notification for any comment or likes received on your Blog Post.,"Habilite la notificación por correo electrónico de cualquier comentario o ""me gusta"" recibido en la entrada de su blog.",
"Enable if on click
opens modal.","Habilitar si al hacer clic
se abre el modal.",
Enable in-app website tracking,Habilitar rastreo de sitios web,
Enabled,Habilitado,
Enables Calendar and Gantt views.,Habilita las vistas Calendario y Gantt.,
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.","Habilitando esto registrará su sitio en un servidor central de retransmisión para enviar notificaciones push para todas las apps instaladas a través de Firebase Cloud Messaging. Este servidor sólo almacena tokens de usuario y registros de errores, y no se guarda ningún mensaje.",
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved. ","Habilitando esto registrará su sitio en un servidor central de retransmisión para enviar notificaciones push para todas las apps instaladas a través de Firebase Cloud Messaging. Este servidor sólo almacena tokens de usuario y registros de errores, y no se guarda ningún mensaje. ",
Enabling this will submit documents in background,"Al activarlo, los documentos se enviarán en segundo plano",
Encrypt Backups,Cifrar Copias de Seguridad,
End Date,Fecha Final,
End Date Field,Campo de Fecha de Finalización,
Ended At,Terminado a las,
Endpoint URL,URL de Endpoint,
Endpoints,Endpoints,
Ends on,Finaliza el,
Energy Point,Punto de energía,
Energy Point Log,Registro de puntos de energía,
Energy Point Rule,Regla de puntos de energía,
Energy Point Settings,Configuraciones de puntos de energía,
Energy Points,Puntos de energía,
Enqueued By,Encolado por,
Enter Form Type,Seleccione el Tipo de Formulario,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Ingrese campos del valor por defecto (claves) y valores. Si agrega varios valores para un campo, el primero de será elegido. Estos valores predeterminados se utilizan también para ""emparejar"" reglas de permisos. Para ver la lista de campos, vaya a ""Personalizar Formulario"".",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Introduzca los parámetros de URL aquí (Ej. sender = ERPNext , nombre de usuario = ERPNext , contraseña = 1234 etc )",
Enter url parameter for message,Introduzca el parámetro url para el mensaje,
Enter url parameter for receiver nos,Introduzca el parámetro url para los números de los receptores,
Error,Error,
Error Log,Registro de Errores,
Error Message,Mensaje de error,
Errors,Errores,
Event,Evento,
Event Category,Categoría de Evento,
Event Frequency,Frecuencia del Evento,
Event Participants,Participantes del Evento,
Event Reminders,Recordatorios de eventos,
Event Type,Tipo de Evento,
Everyone,Todos,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Ej: ""colores"": [""#d1d8dd"", ""#ff5858""]",
Exact Copies,Copias exactas,
Example,Ejemplo,
"Example: ""/desk""","Ejemplo:""/desk""",
Example: #Tree/Account,Ejemplo: #Tree/Account,
Example: 00001,Ejemplo: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,"Ejemplo: al configurar esto en 24:00, cerrará la sesión de un usuario si no está activo durante las 24:00 horas.",
Example: {{ subject }},Ejemplo: {{ subject }},
Excel,Excel,
Exception,Excepción,
Execute,Ejecutar,
Executive,Ejecutivo,
Expert,Experto,
Expiration time,Tiempo de expiración,
Expire Notification On,Notificación Expirará en,
Expired,Expirado,
Expires In,Expira en,
Expires On,Expira el,
Expiry time of QR Code Image Page,Tiempo de expiración de Pagina de Código QR,
Export,Exportar,
Export From,Exportar desde,
Export the data without any header notes and column descriptions,Exportar los datos sin notas de encabezado ni descripciones de columnas,
Export without main header,Exportar sin encabezado principal,
Expose Recipients,Exponer Destinatarios,
Expression,Expresión,
Expression (old style),Expresión (estilo antiguo),
"Expression, Optional","Expresión, Opcional",
Extra Parameters,Parámetros extra,
Facebook,Facebook,
Fail,Falla,
Failed,Falló,
Failed Emails,Correos electrónicos fallidos,
Failed Job Count,Recuento de trabajos fallidos,
Failed Jobs,Trabajos fallidos,
Failed Logins (Last 30 days),Inicios de sesión fallidos (últimos 30 días),
Failing Scheduled Jobs (last 7 days),Trabajos programados fallidos (últimos 7 días),
Failure Rate,Tasa de fallos,
FavIcon,Favicon,
Fax,Fax,
Featured,Destacados,
Feedback,Retroalimentación,
Feedback Request,Solicitud de retroalimentación,
Fetch From,Obtener De,
Fetch on Save if Empty,Obtener en Guardar si está vacío,
Field,Campo,
Field Description,Descripción de Campo,
Field Name,Nombre de Campo,
Field To Check,Campo para verificar,
Field Type,Tipo de campo,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Campo que representa el estado del flujo de trabajo de la transacción (si el campo no está presente, se creará un nuevo campo personalizado oculto)",
Field to Track,Campo a seguir,
Fieldname,Nombre del campo,
Fields,Campos,
Fields Multicheck,Campos Multicheck,
